<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.03	12:40:00	4200.13	4202.84	4199.75	4201.40	1850	0	7
2025.12.03	12:45:00	4201.38	4201.38	4199.10	4199.12	1417	0	7
2025.12.03	12:50:00	4199.14	4201.32	4197.95	4200.76	1928	0	7
2025.12.03	12:55:00	4200.78	4201.68	4199.92	4200.63	2053	0	7
2025.12.03	13:00:00	4200.62	4200.81	4197.09	4198.56	1910	0	7
2025.12.03	13:05:00	4198.55	4200.65	4198.28	4199.07	1418	0	7
2025.12.03	13:10:00	4199.06	4199.69	4198.18	4199.65	1419	0	7
2025.12.03	13:15:00	4199.65	4202.67	4199.24	4202.32	1584	0	7
2025.12.03	13:20:00	4202.33	4203.42	4201.30	4203.18	1302	0	7
2025.12.03	13:25:00	4203.19	4205.69	4203.13	4205.29	1633	0	7
2025.12.03	13:30:00	4205.30	4207.18	4205.14	4205.47	1660	0	7
2025.12.03	13:35:00	4205.47	4206.09	4204.25	4204.55	1392	0	7
2025.12.03	13:40:00	4204.54	4204.69	4202.72	4203.99	2000	0	7
2025.12.03	13:45:00	4204.00	4205.17	4203.19	4203.63	1852	0	7
2025.12.03	13:50:00	4203.62	4206.36	4203.58	4206.31	1916	0	7
2025.12.03	13:55:00	4206.34	4209.22	4205.97	4208.77	2024	0	7
2025.12.03	14:00:00	4208.78	4210.60	4206.44	4207.52	2044	0	7
2025.12.03	14:05:00	4207.53	4209.52	4205.92	4207.72	1698	0	7
2025.12.03	14:10:00	4207.75	4208.80	4207.12	4207.59	1727	0	7
2025.12.03	14:15:00	4207.60	4208.75	4205.83	4206.39	1688	0	7
2025.12.03	14:20:00	4206.44	4209.65	4205.29	4208.83	2064	0	7
2025.12.03	14:25:00	4208.83	4209.74	4207.52	4208.17	1909	0	7
2025.12.03	14:30:00	4208.16	4209.87	4207.80	4209.78	1980	0	7
2025.12.03	14:35:00	4209.83	4213.36	4209.75	4212.47	2243	0	7
2025.12.03	14:40:00	4212.46	4214.38	4211.90	4214.25	1783	0	7
2025.12.03	14:45:00	4214.25	4214.30	4210.92	4212.10	1776	0	7
2025.12.03	14:50:00	4212.11	4212.77	4210.74	4212.06	1546	0	7
2025.12.03	14:55:00	4212.04	4213.90	4211.54	4213.58	2093	0	7
2025.12.03	15:00:00	4213.58	4214.56	4212.39	4213.48	2948	0	7
2025.12.03	15:05:00	4213.45	4216.78	4212.99	4214.98	2507	0	7
2025.12.03	15:10:00	4214.99	4215.09	4211.45	4211.62	2209	0	7
2025.12.03	15:15:00	4211.59	4220.91	4211.48	4220.80	3370	0	7
2025.12.03	15:20:00	4220.83	4222.96	4218.57	4220.28	2980	0	7
2025.12.03	15:25:00	4220.28	4222.41	4218.16	4220.45	2733	0	7
2025.12.03	15:30:00	4220.45	4222.88	4218.95	4219.21	2643	0	7
2025.12.03	15:35:00	4219.23	4221.72	4216.86	4221.20	2804	0	7
2025.12.03	15:40:00	4221.19	4225.69	4220.32	4223.64	2852	0	7
2025.12.03	15:45:00	4223.64	4226.90	4222.37	4226.81	2417	0	7
2025.12.03	15:50:00	4226.82	4236.14	4225.64	4236.08	2978	0	7
2025.12.03	15:55:00	4236.11	4238.64	4234.04	4237.24	2985	0	7
2025.12.03	16:00:00	4237.23	4240.75	4232.91	4233.45	3629	0	7
2025.12.03	16:05:00	4233.49	4233.76	4218.63	4223.60	4102	0	7
2025.12.03	16:10:00	4223.63	4226.68	4221.07	4226.53	3290	0	7
2025.12.03	16:15:00	4226.55	4231.03	4221.54	4221.79	3381	0	7
2025.12.03	16:20:00	4221.75	4226.52	4221.45	4224.71	2982	0	7
2025.12.03	16:25:00	4224.69	4228.84	4223.75	4224.67	2838	0	7
2025.12.03	16:30:00	4224.67	4239.60	4223.55	4239.33	3653	0	7
2025.12.03	16:35:00	4239.28	4241.63	4228.78	4234.46	4023	0	7
2025.12.03	16:40:00	4234.37	4235.27	4226.75	4227.11	3814	0	7
2025.12.03	16:45:00	4227.06	4227.15	4218.48	4218.52	3863	0	7
2025.12.03	16:50:00	4218.53	4220.51	4207.71	4208.90	3853	0	7
2025.12.03	16:55:00	4209.03	4215.26	4205.23	4212.58	3431	0	7
2025.12.03	17:00:00	4212.58	4216.24	4206.18	4215.96	3653	0	7
2025.12.03	17:05:00	4215.97	4219.41	4212.68	4216.32	3392	0	7
2025.12.03	17:10:00	4216.31	4219.28	4213.51	4217.70	3399	0	7
2025.12.03	17:15:00	4217.68	4224.47	4216.57	4222.35	3155	0	7
2025.12.03	17:20:00	4222.38	4222.68	4218.09	4221.72	2781	0	7
2025.12.03	17:25:00	4221.73	4223.64	4220.03	4221.75	2576	0	7
2025.12.03	17:30:00	4221.75	4228.97	4221.06	4228.94	3130	0	7
2025.12.03	17:35:00	4228.92	4229.44	4225.64	4225.86	2932	0	7
2025.12.03	17:40:00	4225.87	4228.70	4225.55	4227.46	2425	0	7
2025.12.03	17:45:00	4227.46	4228.11	4225.75	4226.42	2679	0	7
2025.12.03	17:50:00	4226.42	4226.42	4217.45	4221.20	3395	0	7
2025.12.03	17:55:00	4221.20	4222.67	4214.30	4216.34	3014	0	7
2025.12.03	18:00:00	4216.38	4221.59	4214.26	4220.88	2978	0	7
2025.12.03	18:05:00	4220.88	4222.00	4215.74	4217.74	2633	0	7
2025.12.03	18:10:00	4217.69	4221.02	4216.17	4219.47	2770	0	7
2025.12.03	18:15:00	4219.39	4219.39	4214.78	4216.60	2943	0	7
2025.12.03	18:20:00	4216.59	4217.96	4212.63	4216.84	2785	0	7
2025.12.03	18:25:00	4216.79	4219.49	4216.06	4219.05	2427	0	7
2025.12.03	18:30:00	4219.05	4223.49	4218.43	4222.84	2779	0	7
2025.12.03	18:35:00	4222.90	4225.16	4220.79	4222.21	2624	0	7
2025.12.03	18:40:00	4222.22	4223.41	4219.95	4220.76	2598	0	7
2025.12.03	18:45:00	4220.76	4220.96	4216.19	4216.57	2782	0	7
2025.12.03	18:50:00	4216.57	4217.10	4206.15	4206.89	3312	0	7
2025.12.03	18:55:00	4206.89	4206.89	4195.86	4200.90	4019	0	7
2025.12.03	19:00:00	4200.93	4207.01	4200.38	4206.29	3382	0	7
2025.12.03	19:05:00	4206.26	4209.24	4203.39	4208.02	2943	0	7
2025.12.03	19:10:00	4208.03	4212.52	4206.89	4211.16	2615	0	7
2025.12.03	19:15:00	4211.17	4212.66	4209.51	4212.27	2401	0	7
2025.12.03	19:20:00	4212.27	4213.14	4209.85	4210.66	2128	0	7
2025.12.03	19:25:00	4210.62	4211.35	4207.65	4209.01	2543	0	7
2025.12.03	19:30:00	4208.99	4211.30	4208.58	4209.34	2368	0	7
2025.12.03	19:35:00	4209.40	4215.45	4208.04	4213.63	2498	0	7
2025.12.03	19:40:00	4213.63	4214.11	4210.88	4212.60	2255	0	7
2025.12.03	19:45:00	4212.62	4214.59	4212.34	4213.45	1868	0	7
2025.12.03	19:50:00	4213.45	4213.45	4208.41	4211.67	2584	0	7
2025.12.03	19:55:00	4211.67	4212.70	4210.46	4211.15	2331	0	7
2025.12.03	20:00:00	4211.13	4211.54	4207.29	4207.53	2620	0	7
2025.12.03	20:05:00	4207.56	4208.65	4203.56	4205.74	2803	0	7
2025.12.03	20:10:00	4205.74	4205.76	4202.20	4204.61	2498	0	7
2025.12.03	20:15:00	4204.61	4206.41	4201.49	4202.02	2511	0	7
2025.12.03	20:20:00	4202.00	4202.57	4199.29	4199.59	2784	0	7
2025.12.03	20:25:00	4199.62	4202.50	4198.65	4201.72	2827	0	7
2025.12.03	20:30:00	4201.73	4206.68	4201.73	4205.79	2397	0	7
2025.12.03	20:35:00	4205.78	4206.62	4200.30	4204.00	2032	0	7
2025.12.03	20:40:00	4203.98	4205.68	4202.26	4205.03	1960	0	7
2025.12.03	20:45:00	4205.03	4205.75	4203.29	4203.37	1862	0	7
2025.12.03	20:50:00	4203.36	4203.72	4195.30	4197.19	2212	0	7
2025.12.03	20:55:00	4197.20	4198.83	4195.34	4197.01	2558	0	7
2025.12.03	21:00:00	4197.02	4203.43	4197.00	4201.21	2405	0	7
2025.12.03	21:05:00	4201.21	4203.00	4200.38	4201.80	2147	0	7
2025.12.03	21:10:00	4201.79	4203.77	4199.73	4201.22	2054	0	7
2025.12.03	21:15:00	4201.22	4204.93	4201.08	4204.39	1982	0	7
2025.12.03	21:20:00	4204.37	4204.37	4202.64	4203.91	2217	0	7
2025.12.03	21:25:00	4203.91	4206.82	4203.37	4206.09	1964	0	7
2025.12.03	21:30:00	4206.09	4206.65	4204.93	4205.66	1654	0	7
2025.12.03	21:35:00	4205.66	4208.81	4205.62	4208.48	1620	0	7
2025.12.03	21:40:00	4208.49	4209.93	4208.30	4208.95	2008	0	7
2025.12.03	21:45:00	4208.94	4209.67	4208.02	4209.21	1513	0	7
2025.12.03	21:50:00	4209.27	4209.99	4207.88	4208.10	1659	0	7
2025.12.03	21:55:00	4208.09	4209.03	4207.83	4207.94	1524	0	7
2025.12.03	22:00:00	4207.93	4210.06	4207.57	4209.11	1947	0	7
2025.12.03	22:05:00	4209.11	4212.43	4209.10	4211.44	1506	0	7
2025.12.03	22:10:00	4211.44	4212.74	4210.66	4211.30	1659	0	7
2025.12.03	22:15:00	4211.30	4211.31	4209.81	4210.33	1421	0	7
2025.12.03	22:20:00	4210.33	4211.52	4208.28	4208.68	1424	0	7
2025.12.03	22:25:00	4208.68	4210.42	4208.34	4210.22	1744	0	7
2025.12.03	22:30:00	4210.21	4210.98	4207.85	4208.75	1856	0	7
2025.12.03	22:35:00	4208.69	4210.67	4208.69	4210.05	1911	0	7
2025.12.03	22:40:00	4210.08	4210.79	4208.51	4208.72	1964	0	7
2025.12.03	22:45:00	4208.72	4208.94	4206.57	4207.00	2286	0	7
2025.12.03	22:50:00	4207.01	4208.12	4206.10	4206.82	2383	0	7
2025.12.03	22:55:00	4206.82	4207.10	4203.78	4206.30	2287	0	7
2025.12.03	23:00:00	4206.30	4209.09	4206.10	4208.68	1451	0	7
2025.12.03	23:05:00	4208.69	4210.15	4207.28	4207.93	1452	0	7
2025.12.03	23:10:00	4207.93	4209.92	4207.27	4209.92	1305	0	7
2025.12.03	23:15:00	4209.93	4210.00	4208.93	4209.02	1141	0	7
2025.12.03	23:20:00	4209.02	4209.12	4206.55	4206.85	1005	0	7
2025.12.03	23:25:00	4206.84	4207.64	4206.81	4207.05	962	0	7
2025.12.03	23:30:00	4207.04	4208.70	4206.92	4208.57	822	0	7
2025.12.03	23:35:00	4208.57	4209.23	4207.74	4208.99	749	0	7
2025.12.03	23:40:00	4208.99	4209.72	4208.90	4209.63	547	0	7
2025.12.03	23:45:00	4209.62	4209.62	4206.07	4206.18	734	0	7
2025.12.03	23:50:00	4206.18	4207.25	4203.55	4203.56	871	0	7
2025.12.03	23:55:00	4203.54	4205.25	4202.78	4202.80	536	0	7
2025.12.04	01:00:00	4202.55	4207.73	4202.55	4206.75	931	0	7
2025.12.04	01:05:00	4206.75	4207.67	4204.58	4207.19	676	0	7
2025.12.04	01:10:00	4207.19	4207.34	4206.39	4206.66	866	0	7
2025.12.04	01:15:00	4206.66	4208.65	4206.41	4208.58	704	0	7
2025.12.04	01:20:00	4208.57	4209.03	4207.42	4208.60	1169	0	7
2025.12.04	01:25:00	4208.60	4208.70	4207.00	4207.09	570	0	7
2025.12.04	01:30:00	4207.09	4207.15	4203.93	4205.45	1166	0	7
2025.12.04	01:35:00	4205.46	4205.92	4204.32	4205.52	815	0	7
2025.12.04	01:40:00	4205.58	4207.27	4205.39	4206.18	887	0	7
2025.12.04	01:45:00	4206.18	4206.56	4204.50	4204.52	1145	0	7
2025.12.04	01:50:00	4204.56	4206.83	4202.69	4206.80	1357	0	7
2025.12.04	01:55:00	4206.76	4207.49	4206.31	4207.25	883	0	7
2025.12.04	02:00:00	4207.24	4207.31	4204.49	4206.47	1283	0	7
2025.12.04	02:05:00	4206.50	4210.08	4205.21	4209.88	1158	0	7
2025.12.04	02:10:00	4209.87	4210.45	4207.71	4207.81	1191	0	7
2025.12.04	02:15:00	4207.81	4209.33	4206.50	4209.23	1157	0	7
2025.12.04	02:20:00	4209.20	4212.86	4208.98	4212.56	1401	0	7
2025.12.04	02:25:00	4212.56	4212.76	4211.43	4211.92	1315	0	7
2025.12.04	02:30:00	4211.91	4214.95	4211.20	4214.77	1907	0	7
2025.12.04	02:35:00	4214.76	4215.82	4214.19	4215.07	1773	0	7
2025.12.04	02:40:00	4215.06	4215.19	4212.81	4213.49	1542	0	7
2025.12.04	02:45:00	4213.49	4213.88	4212.72	4213.14	1482	0	7
2025.12.04	02:50:00	4213.14	4213.25	4211.75	4211.83	1624	0	7
2025.12.04	02:55:00	4211.84	4212.08	4209.44	4211.74	1803	0	7
2025.12.04	03:00:00	4211.74	4214.07	4206.90	4208.17	3141	0	7
2025.12.04	03:05:00	4208.16	4210.91	4205.92	4209.28	2992	0	7
2025.12.04	03:10:00	4209.27	4213.76	4208.65	4213.65	2593	0	7
2025.12.04	03:15:00	4213.67	4214.73	4211.64	4213.58	2561	0	7
2025.12.04	03:20:00	4213.58	4213.88	4210.42	4210.83	2772	0	7
2025.12.04	03:25:00	4210.83	4213.77	4210.45	4213.22	2855	0	7
2025.12.04	03:30:00	4213.24	4214.54	4211.05	4211.91	2623	0	7
2025.12.04	03:35:00	4211.91	4214.86	4211.10	4214.52	2264	0	7
2025.12.04	03:40:00	4214.51	4214.79	4211.98	4214.77	2012	0	7
2025.12.04	03:45:00	4214.77	4216.89	4213.72	4213.72	2450	0	7
2025.12.04	03:50:00	4213.70	4213.73	4209.55	4210.44	2436	0	7
2025.12.04	03:55:00	4210.49	4211.55	4207.70	4209.29	2424	0	7
2025.12.04	04:00:00	4209.29	4209.29	4202.07	4202.39	2541	0	7
2025.12.04	04:05:00	4202.39	4204.32	4199.00	4203.83	2693	0	7
2025.12.04	04:10:00	4203.87	4205.51	4203.79	4204.85	2168	0	7
2025.12.04	04:15:00	4204.85	4205.87	4203.00	4203.35	1559	0	7
2025.12.04	04:20:00	4203.35	4205.91	4202.69	4205.59	1683	0	7
2025.12.04	04:25:00	4205.59	4206.74	4205.52	4206.05	1587	0	7
2025.12.04	04:30:00	4206.05	4207.58	4202.11	4202.44	2250	0	7
2025.12.04	04:35:00	4202.44	4204.21	4201.77	4202.92	2441	0	7
2025.12.04	04:40:00	4202.91	4203.76	4201.37	4201.65	2736	0	7
2025.12.04	04:45:00	4201.65	4203.03	4200.56	4202.77	2506	0	7
2025.12.04	04:50:00	4202.77	4204.44	4202.06	4203.12	2092	0	7
2025.12.04	04:55:00	4203.10	4204.58	4199.90	4200.57	2215	0	7
2025.12.04	05:00:00	4200.58	4201.63	4187.36	4194.28	2950	0	7
2025.12.04	05:05:00	4194.29	4196.52	4191.88	4195.99	2544	0	7
2025.12.04	05:10:00	4195.95	4195.97	4192.94	4193.17	2194	0	7
2025.12.04	05:15:00	4193.16	4194.61	4192.27	4193.89	2202	0	7
2025.12.04	05:20:00	4193.88	4196.14	4193.81	4195.64	2211	0	7
2025.12.04	05:25:00	4195.64	4195.97	4192.02	4193.32	2229	0	7
2025.12.04	05:30:00	4193.34	4194.34	4190.22	4191.90	2152	0	7
2025.12.04	05:35:00	4191.92	4194.48	4191.49	4194.47	1300	0	7
2025.12.04	05:40:00	4194.51	4197.11	4194.51	4197.04	1633	0	7
2025.12.04	05:45:00	4197.10	4197.87	4196.47	4197.16	1838	0	7
2025.12.04	05:50:00	4197.12	4197.57	4193.77	4194.92	1897	0	7
2025.12.04	05:55:00	4194.91	4196.35	4194.33	4195.86	1656	0	7
2025.12.04	06:00:00	4195.86	4196.97	4194.41	4196.32	1494	0	7
2025.12.04	06:05:00	4196.34	4197.45	4192.86	4192.87	1537	0	7
2025.12.04	06:10:00	4192.87	4197.51	4192.86	4197.20	1500	0	7
2025.12.04	06:15:00	4197.20	4198.04	4196.23	4196.41	1317	0	7
2025.12.04	06:20:00	4196.41	4197.11	4195.55	4196.78	1318	0	7
2025.12.04	06:25:00	4196.78	4199.14	4196.72	4198.44	1446	0	7
2025.12.04	06:30:00	4198.44	4198.58	4197.58	4197.97	1277	0	7
2025.12.04	06:35:00	4197.97	4198.38	4196.99	4198.13	1237	0	7
2025.12.04	06:40:00	4198.13	4198.16	4196.79	4197.23	1715	0	7
2025.12.04	06:45:00	4197.23	4197.62	4196.82	4196.94	1644	0	7
2025.12.04	06:50:00	4196.94	4196.94	4194.64	4196.11	1604	0	7
2025.12.04	06:55:00	4196.11	4196.99	4195.02	4196.99	1645	0	7
2025.12.04	07:00:00	4196.98	4197.93	4196.17	4196.71	1059	0	7
2025.12.04	07:05:00	4196.71	4197.82	4195.78	4197.33	1266	0	7
2025.12.04	07:10:00	4197.32	4197.85	4194.36	4194.37	1305	0	7
2025.12.04	07:15:00	4194.38	4194.86	4191.31	4191.82	2011	0	7
2025.12.04	07:20:00	4191.75	4193.19	4189.70	4193.19	1991	0	7
2025.12.04	07:25:00	4193.12	4197.37	4193.06	4197.09	1977	0	7
2025.12.04	07:30:00	4197.09	4199.08	4194.13	4194.62	3018	0	7
2025.12.04	07:35:00	4194.62	4195.43	4184.67	4185.09	3293	0	7
2025.12.04	07:40:00	4185.08	4187.02	4180.97	4184.29	2969	0	7
2025.12.04	07:45:00	4184.29	4185.73	4179.46	4180.31	2659	0	7
2025.12.04	07:50:00	4180.27	4181.84	4175.07	4177.77	3417	0	7
2025.12.04	07:55:00	4177.92	4181.70	4175.99	4181.23	2809	0	7
2025.12.04	08:00:00	4181.23	4185.27	4179.42	4183.86	2660	0	7
2025.12.04	08:05:00	4183.86	4185.76	4181.87	4182.56	2787	0	7
2025.12.04	08:10:00	4182.60	4184.87	4180.09	4180.40	2757	0	7
2025.12.04	08:15:00	4180.39	4185.73	4178.69	4184.67	3263	0	7
2025.12.04	08:20:00	4184.67	4185.66	4182.50	4183.46	2883	0	7
2025.12.04	08:25:00	4183.46	4183.94	4181.48	4183.00	3078	0	7
2025.12.04	08:30:00	4183.00	4186.81	4182.55	4186.59	2700	0	7
2025.12.04	08:35:00	4186.54	4188.02	4184.06	4187.34	2589	0	7
2025.12.04	08:40:00	4187.30	4189.32	4186.98	4189.10	2282	0	7
2025.12.04	08:45:00	4189.11	4190.27	4187.15	4187.84	2110	0	7
2025.12.04	08:50:00	4187.83	4189.35	4187.06	4188.07	1839	0	7
2025.12.04	08:55:00	4188.08	4190.28	4187.75	4190.22	2085	0	7
2025.12.04	09:00:00	4190.22	4190.57	4186.76	4188.43	2090	0	7
2025.12.04	09:05:00	4188.43	4191.59	4188.03	4189.18	2205	0	7
2025.12.04	09:10:00	4189.18	4192.45	4188.75	4192.45	2175	0	7
2025.12.04	09:15:00	4192.48	4195.05	4191.44	4193.85	1843	0	7
2025.12.04	09:20:00	4193.86	4194.39	4191.61	4192.11	1645	0	7
2025.12.04	09:25:00	4192.11	4192.19	4188.94	4189.35	1846	0	7
2025.12.04	09:30:00	4189.27	4191.80	4188.77	4191.55	1506	0	7
2025.12.04	09:35:00	4191.56	4191.58	4189.06	4189.98	1680	0	7
2025.12.04	09:40:00	4190.01	4190.81	4188.98	4189.80	1606	0	7
2025.12.04	09:45:00	4189.80	4190.97	4186.61	4190.85	2042	0	7
2025.12.04	09:50:00	4190.86	4192.76	4190.16	4191.93	1955	0	7
2025.12.04	09:55:00	4191.94	4193.89	4191.21	4193.79	1759	0	7
2025.12.04	10:00:00	4193.78	4194.19	4191.84	4193.59	2018	0	7
2025.12.04	10:05:00	4193.59	4195.64	4191.00	4192.04	2449	0	7
2025.12.04	10:10:00	4192.04	4193.43	4189.93	4191.37	2752	0	7
2025.12.04	10:15:00	4191.38	4196.40	4191.17	4194.86	2062	0	7
2025.12.04	10:20:00	4194.87	4196.16	4192.49	4193.55	2303	0	7
2025.12.04	10:25:00	4193.54	4195.64	4192.11	4192.94	2469	0	7
2025.12.04	10:30:00	4192.95	4194.34	4191.07	4192.81	2413	0	7
2025.12.04	10:35:00	4192.80	4193.73	4191.33	4193.73	2113	0	7
2025.12.04	10:40:00	4193.72	4194.50	4190.89	4190.89	2168	0	7
2025.12.04	10:45:00	4190.90	4191.66	4189.74	4190.74	2148	0	7
2025.12.04	10:50:00	4190.74	4192.61	4188.60	4191.79	2314	0	7
2025.12.04	10:55:00	4191.80	4192.45	4184.91	4184.91	2493	0	7
2025.12.04	11:00:00	4184.96	4189.49	4183.59	4189.38	3054	0	7
2025.12.04	11:05:00	4189.39	4191.49	4188.34	4190.22	2311	0	7
2025.12.04	11:10:00	4190.22	4191.13	4188.69	4189.43	2186	0	7
2025.12.04	11:15:00	4189.48	4189.75	4187.58	4188.85	2143	0	7
2025.12.04	11:20:00	4188.88	4190.55	4188.12	4190.00	1811	0	7
2025.12.04	11:25:00	4190.00	4192.07	4188.74	4191.41	2194	0	7
2025.12.04	11:30:00	4191.36	4194.62	4190.70	4194.62	1736	0	7
2025.12.04	11:35:00	4194.62	4195.48	4193.60	4194.25	1499	0	7
2025.12.04	11:40:00	4194.27	4197.81	4194.07	4196.95	1765	0	7
2025.12.04	11:45:00	4196.96	4198.24	4196.28	4197.63	1829	0	7
2025.12.04	11:50:00	4197.70	4200.06	4197.26	4200.03	1767	0	7
2025.12.04	11:55:00	4200.03	4202.32	4199.62	4199.94	2235	0	7
2025.12.04	12:00:00	4199.98	4200.72	4199.24	4199.96	1793	0	7
2025.12.04	12:05:00	4199.96	4201.81	4199.49	4201.20	1577	0	7
2025.12.04	12:10:00	4201.20	4202.67	4199.07	4199.61	1674	0	7
2025.12.04	12:15:00	4199.62	4202.25	4199.19	4201.96	2160	0	7
2025.12.04	12:20:00	4201.96	4202.03	4199.88	4200.08	1674	0	7
2025.12.04	12:25:00	4200.08	4201.09	4198.49	4199.20	1618	0	7
2025.12.04	12:30:00	4199.21	4201.60	4198.08	4201.52	2034	0	7
2025.12.04	12:35:00	4201.52	4201.69	4199.79	4200.45	1336	0	7
2025.12.04	12:40:00	4200.44	4201.55	4199.56	4201.16	1494	0	7
2025.12.04	12:45:00	4201.18	4201.93	4200.68	4200.73	1410	0	7
2025.12.04	12:50:00	4200.73	4201.10	4197.88	4197.88	1497	0	7
2025.12.04	12:55:00	4197.90	4198.89	4196.70	4197.32	2083	0	7
2025.12.04	13:00:00	4197.40	4200.38	4197.38	4198.81	1609	0	7
2025.12.04	13:05:00	4198.81	4206.05	4198.56	4205.29	2084	0	7
2025.12.04	13:10:00	4205.29	4206.55	4201.66	4202.35	2184	0	7
2025.12.04	13:15:00	4202.35	4204.05	4201.65	4202.69	1874	0	7
2025.12.04	13:20:00	4202.71	4202.84	4199.02	4199.31	1879	0	7
2025.12.04	13:25:00	4199.32	4200.07	4197.34	4199.24	1848	0	7
2025.12.04	13:30:00	4199.24	4201.38	4197.98	4201.16	1565	0	7
2025.12.04	13:35:00	4201.15	4202.08	4199.03	4199.23	1408	0	7
2025.12.04	13:40:00	4199.24	4200.26	4198.44	4200.25	1102	0	7
2025.12.04	13:45:00	4200.25	4200.75	4197.74	4198.86	1388	0	7
2025.12.04	13:50:00	4198.87	4199.28	4197.76	4198.02	1361	0	7
2025.12.04	13:55:00	4198.02	4200.02	4197.26	4198.67	1603	0	7
2025.12.04	14:00:00	4198.65	4199.10	4195.65	4195.94	1719	0	7
2025.12.04	14:05:00	4195.94	4198.46	4193.39	4197.52	2067	0	7
2025.12.04	14:10:00	4197.52	4201.84	4197.52	4200.91	1805	0	7
2025.12.04	14:15:00	4200.91	4201.41	4197.83	4198.02	1636	0	7
2025.12.04	14:20:00	4197.99	4198.38	4195.60	4196.20	1902	0	7
2025.12.04	14:25:00	4196.21	4196.66	4193.17	4194.43	1685	0	7
2025.12.04	14:30:00	4194.43	4194.43	4190.17	4190.69	2233	0	7
2025.12.04	14:35:00	4190.67	4192.54	4190.06	4191.41	2242	0	7
2025.12.04	14:40:00	4191.41	4193.17	4188.75	4192.73	2141	0	7
2025.12.04	14:45:00	4192.73	4193.38	4190.92	4192.13	2233	0	7
2025.12.04	14:50:00	4192.13	4192.56	4189.36	4190.26	2139	0	7
2025.12.04	14:55:00	4190.21	4191.59	4188.90	4190.56	2500	0	7
2025.12.04	15:00:00	4190.55	4192.49	4188.99	4192.17	3128	0	7
2025.12.04	15:05:00	4192.16	4192.26	4186.16	4190.52	2897	0	7
2025.12.04	15:10:00	4190.53	4191.22	4185.60	4187.60	3019	0	7
2025.12.04	15:15:00	4187.60	4189.79	4185.77	4189.52	2599	0	7
2025.12.04	15:20:00	4189.52	4193.30	4189.40	4193.12	2615	0	7
2025.12.04	15:25:00	4193.11	4196.95	4190.82	4195.96	2622	0	7
2025.12.04	15:30:00	4195.99	4195.99	4187.38	4190.96	3109	0	7
2025.12.04	15:35:00	4191.00	4195.99	4189.21	4194.07	2702	0	7
2025.12.04	15:40:00	4194.08	4194.47	4189.42	4191.76	2687	0	7
2025.12.04	15:45:00	4191.76	4194.58	4191.76	4192.83	2545	0	7
2025.12.04	15:50:00	4192.83	4192.86	4188.40	4192.50	2750	0	7
2025.12.04	15:55:00	4192.48	4198.45	4192.36	4198.26	2573	0	7
2025.12.04	16:00:00	4198.26	4200.38	4198.26	4199.07	2708	0	7
2025.12.04	16:05:00	4199.07	4206.30	4198.58	4205.82	2941	0	7
2025.12.04	16:10:00	4205.87	4206.30	4203.49	4204.86	2669	0	7
2025.12.04	16:15:00	4204.87	4206.74	4202.60	4202.76	2812	0	7
2025.12.04	16:20:00	4202.71	4210.33	4202.67	4208.72	2751	0	7
2025.12.04	16:25:00	4208.74	4209.19	4207.36	4208.26	2422	0	7
2025.12.04	16:30:00	4208.27	4213.49	4205.25	4209.79	3593	0	7
2025.12.04	16:35:00	4209.79	4210.62	4200.58	4202.47	3921	0	7
2025.12.04	16:40:00	4202.36	4203.49	4193.74	4200.00	3772	0	7
2025.12.04	16:45:00	4200.02	4203.24	4196.98	4203.23	3716	0	7
2025.12.04	16:50:00	4203.14	4205.22	4197.69	4204.33	3676	0	7
2025.12.04	16:55:00	4204.40	4208.31	4199.78	4201.44	3489	0	7
2025.12.04	17:00:00	4201.40	4203.18	4192.29	4194.22	3670	0	7
2025.12.04	17:05:00	4194.26	4199.86	4191.40	4198.62	3764	0	7
2025.12.04	17:10:00	4198.62	4203.16	4198.18	4202.68	3427	0	7
2025.12.04	17:15:00	4202.68	4206.15	4201.19	4204.83	3229	0	7
2025.12.04	17:20:00	4204.84	4206.21	4202.93	4204.94	2894	0	7
2025.12.04	17:25:00	4204.93	4206.35	4200.85	4206.06	3281	0	7
2025.12.04	17:30:00	4206.06	4208.83	4204.69	4208.62	3086	0	7
2025.12.04	17:35:00	4208.63	4210.22	4207.07	4207.26	2839	0	7
2025.12.04	17:40:00	4207.26	4208.26	4205.88	4206.55	2678	0	7
2025.12.04	17:45:00	4206.55	4207.95	4202.63	4206.32	3103	0	7
2025.12.04	17:50:00	4206.33	4207.83	4204.14	4207.20	2991	0	7
2025.12.04	17:55:00	4207.19	4208.60	4206.08	4207.52	2947	0	7
2025.12.04	18:00:00	4207.52	4212.67	4207.44	4207.45	2551	0	7
2025.12.04	18:05:00	4207.45	4214.09	4206.72	4214.05	2797	0	7
2025.12.04	18:10:00	4214.06	4215.41	4210.48	4210.48	2929	0	7
2025.12.04	18:15:00	4210.46	4219.36	4209.90	4217.29	2949	0	7
2025.12.04	18:20:00	4217.29	4219.13	4215.53	4218.38	2582	0	7
2025.12.04	18:25:00	4218.44	4219.12	4215.76	4216.26	2512	0	7
2025.12.04	18:30:00	4216.24	4216.64	4213.92	4214.10	2628	0	7
2025.12.04	18:35:00	4214.11	4215.20	4208.89	4210.26	2749	0	7
